review_id,user_id,item_id,stars,useful,funny,cool,text,date
NpZje24sgYDYw3vbnzioKA,_qim1HfBeM6p_x48F11M3g,lk9IwjZXqUMqqOhM774DtQ,1.0,0,0,0,Awful business model it took forever to even figure out where to order. on top of that the workers actually are not professional at all. on top of THAT my other half sandwhich didn't even have sausage covering even half of the bread. easily worst place i've been in a while,2017-12-29 17:47:57
XYaDbPKyJAu4k2aUOIth5g,Qsk0aTclam9W_DIK6bx42A,MUTTqe8uqyMdBl186RmNeA,5.0,0,0,0,"Stopped in to check out this new spot around the corner from us, as my boyfriend has been anticipating its opening for quite some time. Can I say it- FINALLY! Am amazing place for sushi in the city. We were there for what they were calling their soft opening, where apparently they are testing out menu and cocktail items for their ""official"" opening sometime soon. We were very pleased with the ambiance, service and food/drink. The fish is top quality. We said hello to the owner/executive chef and he seemed to be beaming over his accomplishments, rightfully so! This is a must stop if you're a sushi/Asian fusion fan. We look forward to seeing what's in store for Tuna Bar and are thrilled to have this a two minute walk away!",2017-12-16 00:13:06
tpLolBuBTx_Ncx3RSf7WBw,TJW1aEzjhaxbD10fjhokfQ,MUTTqe8uqyMdBl186RmNeA,1.0,0,0,0,"I live in the neighborhood and used to order at least once a week and pick up.  The last last few times I have had to wait from 10 to 15 minutes as the team scrambles around trying to find change. All I wanted to do is pay for my food and take it home.   And tonight after the wait for change. I gave them 2 20's for a 27 dollar check. 
I get home and it is the wrong food. My warm dish was cold and my sushi was wrong.  Lost me as a customer",2018-04-28 00:46:05
Q8k6bndVPPDAQl9KuU9POA,1HUAEUkVOLZ5DptFf7oIvQ,wghnIlMb_i5U46HMBGx9ig,2.0,1,0,0,"Food used to great years ago but getting really chintzy.  Beef with broccoli, thin tough pieces of beef, six slices covered in veggies.  Not many people, and seeing dirty aqarium while eating not indusive to fine dining,",2016-02-23 18:05:34
_OmwsZRl7Qrz7S2T8mnlRg,OVLf6NVTi7noMP1qCKr76w,IDtLPgUrqorrpqSLdfMhZQ,5.0,0,1,1,"Are you kidding me? This is without a doubt some of the best food I've ever had my life. The bread is the best, and I cannot believe the chocolate croissant. Ambience is wonderful, intriguing, and very chic. People are friendly and kind.  Coffee looks great but I didn't try it (yet! I WILL be back) Prices are good, too.",2018-01-09 20:44:47
WwQ6Yo3WTeKDO54XVtSakQ,Brot1XijR_rwvE5SCVTeug,seKihQKpGGnCeLuELRQPSQ,5.0,0,0,0,First time diner and I will definitely be back.  The food was awesome.  Best fried cheese and wings I've had in a while.  Shelby was our server.  She did a great job.  I'm looking forward to coming back next week.  I can't believe on Thursday tall PBR drafts are 2.50.,2015-08-07 03:08:10
8ZhvFEoqBPrmN1DDVJz_uw,MqcfaSdLXh7H1Aey_HPUsw,oaboaRBUgGjbo2kfUIKDLQ,4.0,0,0,0,"Quality ice cream here. There was a line this Thursday late but it moved quick. Lots of tasty sounding choices, but I chose the Loaded Butterscotch and the Nutter Butter on a chocolate waffle cone. No complaints! Both were outstanding, and the butterscotch was definitely the sweeter of the two but I'm a huge PB fan so I liked them both equally. The only negative would be that the scoops were on the small side...",2018-03-16 03:05:05
vpPUmQz-UAJjaulqMNZW5w,l9be6lRlJhumEM8ruMMJ7g,5BmQX4UVJY19mMtafMg7JA,4.0,6,0,0,"I've only visited the Breadland Organic Whole Grain Bakery (breathes) to buy gluten-free bread. I was told by a girl that cut my hair that they have the best gluten-free bread and buns she has ever tasted. She said they were so good, that she ate six buns in a row. I was excited, when I heard this, because Kinnikinnick's bread is not very good. It's like eating bricks, and it took me years to get used to it; not to mention, it only really tastes good when it's toasted. 

I've tried Breadland's arrowroot gluten-free buns. These are indeed very good. They are very soft and the outside is chewy, and they taste great with just about anything: butter, hummus, melted cheese, or peanut butter & jam. The only problem is that I can't eat them, because they give me really bad eczema on my face. I suspect it's all the yeast they put in it. The focaccia gluten-free bread they sell is also really good. This is like a thick flat bread that is flavoured with tons of herbs and I think some garlic too. It's so good, and although it contains yeast, I don't get eczema, so it must not be that much. 

These breads are very expensive though, so I only get them as a treat.",2008-12-04 08:03:31
w4jpw2MZTuF3_4mQN_kQoA,YWYUIlQ_J-64SMTr_VIynw,seKihQKpGGnCeLuELRQPSQ,2.0,1,0,0,Food was ok. We were there to watch playoff hockey. Waitress was horribly inattentive. Never did bring water even though I asked for it three times. She hardly stayed at the table long enough for us to even ask for appetizer and had to flag her down multiple times for everything else that evening.,2017-05-26 14:58:44
kVm9hQ3JjNWHTXBTLxdT-w,E5bAc2-w34OC5xDfjoGEeg,ROeacJQwBeh05Rqg7F6TCg,5.0,0,0,0,"This place is fantastic!  Delicious, simple, healthy. Literally could not ask for anything more, especially at under $10! Beef is my favorite but I could also go for the chicken. If you haven't been here and you are still reading this review, stop what you are doing and go right now.",2017-06-06 21:27:22
mtng7UJud3_cbJnMVVQ-Hw,eEGxmkFixxgEgmvJxx5kyA,Si6LXSR9gvAbmgO5DzV2cw,3.0,0,0,0,"Ate Here Today the appetizers are good. Had the  fried Calamari was very good! I had the pasta an didnt really like it.But ate it it was really  too much garlic.I""ll come here for the  appetizers!",2016-10-26 20:06:28
YaIWhLAI4HzgPGf8YjsIgw,zkdX3GLQ5esR9r8-hAC1Ag,ppFCk9aQkM338Rgwpl2F5A,1.0,1,1,0,"10/23/2015 at 7:45am Friday TICKET NUMBER 624

One white guy making sandwiches alone. There are two other black female team members was standing around talking about how they got paid today. Not doing a damm thing while he takes all the tickets. The shorter one of the two get's my ticket and mumbles my number and then takes on other orders that have been backing up. They ran out of sauté onions so for 10 mins I stand there watching others after me get their order. She did a piss poor job of correcting the issue. She needs to be retrained on the rule of FIRST IN FIRST OUT. Help out team members on a BUSY FRIDAY MORNING. I will no longer place corporate orders for ANY of our events here at the University because of this incident. She made no effort to correct the problem or respect my busy time. WHY WAS ONE MAN DOING ALL THE TICKETS ON A FRIDAY MORNING! I was lucky enough to have her pick up me as the first ticket to be skipped. I will skip this WAWA from now on.",2015-10-23 12:45:15
Q1ByxGw8z9ZMReiyeoPoVQ,O9PKyhye1p8hhTReXTot-A,ROeacJQwBeh05Rqg7F6TCg,4.0,0,0,1,"I called in an order for a chicken dish, and it was hot and ready 10 minutes later when I arrived.  The owner was very friendly and made some conversation.  The food was hot and tasty.  The ingredients were made well, with good flavor and texture.  I got chicken and a coke and the total was roughly $10, and I was stuffed.  I would definitely go back there again.",2014-01-17 12:04:48
QN4cNj93KN1F3GPJ862WfQ,EbBYrJnkEbUA0tMrzjfZuQ,lOP3HxdUTaq0eXhwR_KC-w,5.0,0,0,0,"Love the smells of chocolates here as you walk in the door!  Amazing and creative chocolate team here that can create just about anything out of chocolate, icing, nuts, dried fruit.

What we love:  
Gourmet chocolate dipped pretzel rods,
Mint meltaways (dark and milk chocolate )
Chocolate covered orange peels
Bourbon chocolates


Also a great place to find or special order your favorite candies.  

Lastly, I've got to mention - the treats they put together for special events and holidays.",2018-04-15 13:37:35
uiqzlDEsUN_y1awEw_HHDA,qmQPWMV_YYmwV2DyvmIDYQ,ljxNT9p0y7YMPx0fcNBGig,5.0,0,0,0,"We had been driving around for some time, on a weekday last week.  This was our last time in town, as we had sold our home in Alton.  So, after going to 3 different restaurants and finding that they are closed for various reasons, we decided we would come here.  WOW,  Seriously, everything happens for a reason, and WOW.   We were maybe one of the first patrons in the restaurant upon opening.  The ambiance is lovely.  We were greeted warmly initially, and the warmness continued throughout our visit.  As I said prior, the ambiance is lovely, the decor is SO just want to take it home.  The service was impeccable, our waitress was attentive, friendly, knowledgeable, and smiley.  OMG. The food.  THE FOOD!!!!  We had their summer special .  Holy COW, were they fantastic!  Entrees were   seafood shrimp Alfredo and our friend and I had the steak.  Honestly, you cannot go wrong with anything that you order from Tony's.  Top notch, old school dining experience, which is RARE.",2018-07-17 01:07:49
NmrPTpc8hMk7Py1WXCGAyQ,XOa3fuOw90GWvghLHyTQYA,kV_Q1oqis8Qli8dUoGpTyQ,2.0,0,0,0,"Bunch of high school/college kids running the place. The food is decent, but just decent. 50% chance they will mess up your order in some capacity...",2018-08-05 00:10:12
g-0Q0E7UrPsIMQu2L0sMuQ,1G0fw7ywVlg3TS9MIWpyUw,oaboaRBUgGjbo2kfUIKDLQ,3.0,0,0,0,"Stopped in here for dessert tonight after reading great reviews. I would have given it 4 stars except our experience dropped a star off. 
We arrived just after 9pm and closing time is 11pm so plenty of time remaining open. The only thing was that the staff were already packing up and cleaning floors, equipment ect... 
I queried closing time as thought maybe times wrong online but he said no it's 11pm! 
I just found it uncomfortable sitting and eating whilst they clean and pack up although have 2 hours work remaining!?! 
Saying all that the ice cream was really good and a great range of flavours. The ice cream was tasty and generous servings were good although at nearly $5 for 2 scoops it's a little bit expensive.",2017-02-09 04:32:44
9hrHP6CQ6v4IZmlbX5FTVg,zDWPiaoGyWVBuyGs2LRQ0Q,oaboaRBUgGjbo2kfUIKDLQ,5.0,0,0,0,"Mike's is the place to go if you're downtown and looking to satisfy your ice cream craving. Decided to go here after the place we were originally going to had a long wait, and it was a great choice. It was my third time here, and as always I will definitely go back in the future! My parents got the butterscotch shake, sister got the mint chocolate chip, and I got the coffee fudge. Would definitely recommend all of the flavors.",2018-08-04 20:41:29
ePf4SVCauqSVD1ZPimA5Hg,2K_2OjBp3KYM5SwBnnEsPg,oaboaRBUgGjbo2kfUIKDLQ,5.0,0,0,1,I had high expectations going into this ice cream parlor after reading several excellent reviews and every expectation was met leaving the parlor. The ice cream I chose was the blueberry cheesecake in a waffle cone and it was absolutely amazing! I honestly want to drive a hour back to Nashville just to go and get another scoop of it! Lol! It was so delicious and I highly recommend this place!,2017-06-28 02:58:08
1RShcWdOSL72iv13w3KuNQ,7ajfMmBJGkFU1kTur3DkkA,7clCBgNbd-x2Wj96lZ6Mjw,4.0,1,0,1,"I've been in a few times now and I need to get my review in. Love this spot. Located right next door to my favorite homebrew shop, Great Fermentations, Bier is always a good time. They have growler fills every weekend with a huge line up each time. From the DFG to the Pumpkin ale, they always impress. Only issue I have is that when itry their beers outside of the brewery, I get something off. Maybe the beer line? I don't know but I sure do enjoy their pint nights! Those are every third Friday of the month. They always have some yummy food truck or restaurant come in to serve up the masses. Stop in and see why they have won the state fair brewers cup a few times.",2013-10-03 13:42:57
BXQcBN0iAi1lAUxibGLFzA,6_SpY41LIHZuIaiDs5FMKA,MTSW4McQd7CbVtyjqoe9mw,4.0,0,0,1,"This is nice little Chinese bakery in the heart of Philadelphia's Chinatown! The female cashier was very friendly (flirtatious!) and the pastries shown in nicely adorned display cases. I stopped by early one evening had a sesame ball, which was filled with bean paste. The glutinous rice of the ball was nicely flavored, similar to Bai Tang Gao. Definitely as place worth stopping at if you are in the area.",2014-05-26 01:09:53
f_XI-EXvdoBZAcja9NJmQQ,BrUMykBXtc2H2Z6RYKWWAw,seKihQKpGGnCeLuELRQPSQ,1.0,1,0,0,"Arrived to restaurant and were informed we could sit at bar to avoid waiting for service.  We located seating at the high top bar which we were told would be adequately serviced. Our waiter approached asking if we wanted drinks and ordered water. After waiting nearly 20 minutes our waiter returned requesting our order, as she sat down menus.. We politely informed her that we did not receive menus and would need time to order. She indicated she would return in a moment to place our order. After another 10 minutes she returns and took our order. My salad was right however we were not provided utensils, which I had to go fetch myself. My husband also inquired if a specific game could be showed on the tv. Our waitress stated she would check and returns to tell my husband he would need to ask all 8 folks sitting at the bar if it would be okay to change one of the tvs that's showing the same things as 2 other tvs. The final thing that has disappointed me and caused me to waste my time to make this complaint is that 2 men who arrived nearly 5 minutes after us placing our order were provided their food (nachos) before us who also had ordered one nacho. 

Contacted management with no response! Nice atmosphere, HORRIBLE service!",2017-01-15 03:40:10
g1RM-U5yik9vtX0vqPMDjw,Hbn20UzbHOaffNNeLcx5Zw,oaboaRBUgGjbo2kfUIKDLQ,5.0,0,0,0,"Mike's ice cream is the best, great flavors to chose from.  They moved off Broadway,  but worth it, more room.",2017-08-07 22:24:28
bAy8ROEYO_3aTBhW5LoR4g,7qFH1RkPivVRcwxLwhyixg,WKMJwqnfZKsAae75RMP6jA,4.0,2,0,1,"I'm not a coffee connoisseur so I'm not reviewing it based on that. What I am reviewing it on is the fantastic ambiance it has, the free wifi, and the long meeting table that's available for everyone.

Whenever I want to hang out and work downtown at a cafe, Roast is the first place I go to. 

My only real complaint is that during some hours, this place is PACKED and so that may put a kink in your plans if you wanted to meet someone there for a meeting. Also wifi is sometimes touch and go. I wish more cafes installed the fastest wifi with signal boosters around the place to make it more useful for those who telework.

I also love that this place is open LATE!",2013-05-28 23:16:30
oTTuahWNWzX_018P6O6_2g,z1Dfj8kz3KCArkXaIyaBIA,0bPLkL0QhhPO5kt1_EXmNQ,1.0,6,1,0,"The worst Chicken Parm. Sandwich I've ever eaten. The chicken was dry and flavorless...I have a feeling it was not made that day. They put a ton of red sauce over it (no garlic, very little seasoning ), and small piece of cheese that was barely melted. 
I took a few bites because I was hungry and threw the rest out, glad I only got the 6 inch. Would never go back there....blech !!!",2014-05-25 21:52:30
IOmiYoBPtQsY_fh5uA4mXg,P-NTOAMFVSDFGkhcj4GaIQ,tUFrWirKiKi_TAnsVWINQQ,4.0,1,0,0,"We are fans of Target.  They seem to have a little better quality over Walmart.  This Target is easy to get to from the U of A.  When we have errand to run while we are over by the university we tend to stop by and pick up what we need here.

This Target happens to be one of the oldest and smallest in town.  That being said they tend to have a smaller selection.  The cafe now seems to be closed every time we go in.  Be careful when schools starts this place is packed.  On the plus side the restrooms are clean and the staff is friendly.",2017-02-19 15:11:22
rPBpY18Aqggn6FABo0y6Hg,oGQfwULuc6mQOHHuxsc3rQ,1MeIwdbTnZOBFCKOrgaxuw,3.0,1,0,0,"My girlfriend and I took my parents out to dinner here recently.  As with a lot of places the happy hour didn't apply to anywhere but the bar area, which I think is absolutely stupid.  We order the drinks, my dad wanted a margartia even after I warned him not to order one at an italian place.  I've learned my lesson over the years.  He gets one anyway, and its terrible.  Tasted like some household cleaner.  Ick!  Once it came to ordering food, my mom wanted something prepared that wans't on the menu. They were able to do so with ease, and made her happy, which is just about impossible to do.  She was in the restaurant industry for 20 years and is very picky!  The rest of us ordered, and the food came out shortly there after.  While we waited, I tried their bread.  It was terrible.  Cold and just not remotely good.  Our entrees came out, and they looked and tasted good with the exception of my dads.  He got some Fettchini Alfredo with Chicken, and it barely had any sauce on it.  That pasta was dry as a bone.  They eventually came out with more sauce after we requested it, but it was very noticable and should not have been brought out.  That being said, our meal wasn't bad, however it wasn't great either.  And for almost 70 bucks for 4 people, I would have expected more.",2012-10-08 15:55:46
gx92zfKLC767cNBzw6D0-w,eSXnEIxNm39eFgvG6TtRRg,cVBxfMC4lp3DnocjYA3FHQ,5.0,0,0,0,"What a cool place.  Great locally roasted coffee, fresh and delicious baked goods, cat products made by local artisans, and, CATS!  Where else can you have a coffee and snack with a friendly kitten sitting on your lap?  Fall in love with one of the felines?  The cats are all from the SPCA, have their shots and are fully adoptable!",2018-02-24 02:34:25
R7DC4sHDcklrk1s1K93FDA,HvgKiuV36e9SzNqeA5zOfA,0bPLkL0QhhPO5kt1_EXmNQ,4.0,0,0,0,"Zio's, previously known as Cesarina's is a largo staple. This little bakery/italian bistro is a marvel that must be experienced to be understood.

When I tell you that the Sandwiches are the size of your arm, I am not joking. Should you get a Meatball Sub, the Meatballs are the size of Croquet Balls. Juicy and Delicious

Zio's has about everything a guy could hope for in an Italian Shop.",2018-07-26 16:25:04
2u8kIWm1CrMGuwGTW1HBGQ,nn6DoANEtr7SgvWWgrh2oQ,YNjyv0gfOr2g8lbmUpTnKg,5.0,0,0,0,"The service is awesome...staff is very friendly and knowledgeable.  Go check it out! Tried the deviled eggs...Devine! The fig and goat cheese, serrano and margherita flatbreads were delicious as well.",2018-09-14 23:22:27
6FC7RFh9CfKtxeqRV87Tvw,J6rNM3ihOm9UOeXh7SlGow,Si6LXSR9gvAbmgO5DzV2cw,3.0,1,0,0,"Just visited today for the first time for a birthday celebration. Wanted to try it out. For the most part it was good. My party had for appetizers the onion straws- really onion rings, very good but expected thinner cut due to name; the seafood queso-very good; the gumbo was reported as good ( I didn't eat any);  the fried soft shell crab plate- very good, nice size but way too many fries, should have been served on toast as most places do to for oil draining which flavors the toast; an oyster poboy and a shrimp poboy were over loaded with fresh fried seafood but on a thick ciabatta type bread-not the traditional French bread-the waitress stated they ran out-this should have been mentioned when ordering so if patron only wanted French bread there is a choice; the Westbank seafood plate was good-nice size for price with sides and seasoned well; and a Mardi salad-very fresh with a good vinaigrette. For the birthday person I requested the bread pudding-pretty presentation but improvement on the recipe needed- too dry, either microwaved too much or not enough moisture in the recipe- glad it was comp'd-would not have been happy to have paid for it. 
Overall the atmosphere was nice, pretty renovation of the place that used to be a Copeland's, all of the condiments were served in little cups, which was ok but a squeeze bottle of Blue Plate mayo was on the table, very out of place, but at least it was Blue Plate (the only mayo of Louisiana!). Finally, prices were reasonable, although the 20% auto gratuity was a bit much for a party of 5. I don't believe in auto gratuity, I know everyone doesn't tip like they should, I always do and usually give more depending on service received with a smile, but when auto, I never give more. Just my policy, I have family whom work in the service industry whom depend on their tips so I understand a lot of people don't even tip. 
I will return again to try other dishes on the menu I saw, in the future. 
I hope the owners read the reviews, a good owner takes in the comments of their patrons for improvement or not.",2016-08-13 02:38:39
u0mLU6WALXLsCM8sNtGxlw,PYaXWwacBhNPVtXEZ1j-_w,MUTTqe8uqyMdBl186RmNeA,5.0,1,0,0,"We came here tonight just for a date night. We started with some basics of edamame and tuna tartare, the tartar took me back to California, the taste of fresh ocean and soft creamy avocado was just to die for. Then we had some creamy rock shrimp that had a tiny bit of spice at the end which was pretty good too. We also had the Miso soup which was one of the best miso soups we've had. This was followed by our version of surf and turf where we had sushi rolls and their steak. We were nothing but satisfied with all of the flavor profiles we were able to enjoy during this entire meal. If you get a chance please check this place out they also have amazing cocktails.",2018-01-10 02:56:31
fz0EY-MzwmVO1rdQLi843w,JegIrW0xiRM4P7h4tKvlww,uczmbBk5O3tYhGue13dCDg,5.0,0,0,0,My friend and I took the ghost tour with Judy Bajoie last week while we were in town and it was AWESOME. Judy was an amazing and knowledgable tour guide. She was so much fun. Loved this!  I would definitely recommend it and Judy!,2015-02-16 16:59:45
xMbBnd8k1WHynyZ_uG-mpw,jOLdczkaKqfaFb_a_0A6CA,7clCBgNbd-x2Wj96lZ6Mjw,5.0,0,0,0,"If good beer is what you seek, look no further! Bier has got it going on and proudly has all their accolades displayed on the wall as they should. The Belgian dubbel won second at a world beer festival (excuse me for not remembering the official name), so you know it's legit when they make it better than most Belgians do.

The staff is SO friendly and willing to answer any and all questions about the beers, brewing process and their business. It's family owned and they brew 150 different beers a year. Every week the tap list rotates and it'll never be the same twice. 

They have trivia, live music, euchre tournament, and other events throughout the week, and unfortunately I didn't get to sample the food truck when I was there but I've heard it's great. If you're in Indy Bier is not to be missed!",2017-05-13 17:49:57
vzV5TsZT4KMpWPF6AftFYg,B4OSQb8hu_CnM99yLa0O7A,oaboaRBUgGjbo2kfUIKDLQ,4.0,0,0,0,"I'm all about ice cream, really I am. But it was early and I wanted a hot chocolate. The problem is that I'm a hot chocolate snob. Only milk, only dark, whip cream? yes please. So I asked around and got a couple of recommendations from locals and was not disappointed. This is a first for me. I went to an ice cream joint and didn't get ice cream! So think of Mike's as an ice cream joint with a top quality coffee shop inside and you'll be right on.",2014-09-10 19:18:22
W2LErzqaLiqC0f45BooFUw,m8q0X8bt7UAlawSjbG0c7Q,Hwt3_mOEmU-t--ywcemnMg,3.0,3,0,1,"***APPROACH WITH CAUTIONS.***

The bad reviews that I have read are about this gym's contract, specifically their cancellation policy which I can see why.

MEMBERSHIP.  On the application, you'll be asked for your SS#, DL#, your employer, job title along with the standards; name, address, phone #.  My doctor office asks for this ask well. Do you give out SS# and DL# readily?

CANCELLATION POLICY.  Pay $65 to go 1 month, or pay $42/month (taxes & fees, etc.) with 2-month cancellation notice.  Make sure you cancel in person and stay on them.  You shouldn't have to but that's how some businesses make money nowaday. It's the new screw-ppl-legally business model, I think. 
If you're hurt and can't come back, doesn't matter.  If they tell you it does matter, please get it on paper.
This is the same as Anytime Fitness on 4th ST N.  Both are franchises.

GYM.  Cavernous but with lots of equipments, it's a tight fit.  Very clean.  It's opened 24 hours on weekdays.  The front desk people reminds me of going to a chain auto shops or a used car sales lot.  Highly recommend that you walk around first. 

SUMMARY.   A very good place to work out.  Good rates.  As with most businesses nowaday, if you're armed with info, you're less likely to get screwed.",2014-09-10 11:30:48
iLqx7vD7OYLUyQx82gw8DA,LYHQ_anXo-4MqYipQWsezA,7clCBgNbd-x2Wj96lZ6Mjw,4.0,1,0,1,Cool joint! Super friendly staff that is more than happy to let you sample everything before you buy. It's like a free flight!,2015-12-05 19:06:28
GNREgOUkqcrAeX-vNRqYNg,z4YIEEQMHADQ4NEczq7jUg,seKihQKpGGnCeLuELRQPSQ,4.0,2,0,1,"Better than Hooters for both food and scenery.  The servers here are certainly friendlier.

The food is okay, basically pub food.  The menu is small, but who comes to a restaurant like this looking for an expansive menu?

We've been in a couple of times for lunch.  They usually are seating immediately.

The biggest downside is the parking lot.  Some of those potholes could swallow a car.",2015-03-19 11:29:16
